_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efdd7678b2000f7267dca0f'},1.0,1.0,{'d1': 3},1593694055.557237,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.570817,Node 2,Transaction received,
{'$oid': '5efdd76770523f5ed9e2d457'},1.0,1.0,{'d1': 3},1593694055.557237,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.5776997,Node 5,Transaction received,
{'$oid': '5efdd767c3f168d105e3cf8a'},1.0,1.0,{'d1': 3},1593694055.557237,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.5917552,Node 3,Transaction received,
{'$oid': '5efdd767c3f168d105e3cf8c'},,,,,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.605029,Node 3,Transaction validated (without qc),1_1
{'$oid': '5efdd7677358764065c432eb'},1.0,1.0,{'d1': 3},1593694055.557237,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.612885,Node 1,Transaction received,
{'$oid': '5efdd7677358764065c432ed'},,,,,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.626486,Node 1,Transaction validated (without qc),1_1
{'$oid': '5efdd76770523f5ed9e2d459'},,,,,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.633882,Node 5,Transaction validated (without qc),1_1
{'$oid': '5efdd7678b2000f7267dca11'},,,,,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.6502535,Node 2,Transaction validated (without qc),1_1
{'$oid': '5efdd767804f61c434646350'},,,,,d99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f,1593694055.6620166,Node 4,Transaction validated (without qc),1_1
{'$oid': '5efdd767c3f168d105e3cf8e'},2.0,1.0,{'d2': 21},1593694055.6694238,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.6707354,Node 3,Transaction initiated,
{'$oid': '5efdd767c3f168d105e3cf90'},2.0,1.0,{'d2': 21},1593694055.6694238,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.673823,Node 3,Transaction in validated,
{'$oid': '5efdd76770523f5ed9e2d45b'},2.0,1.0,{'d2': 21},1593694055.6694238,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.6823804,Node 5,Transaction received,
{'$oid': '5efdd7678b2000f7267dca13'},2.0,1.0,{'d2': 21},1593694055.6694238,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.692356,Node 2,Transaction received,
{'$oid': '5efdd767804f61c434646352'},2.0,1.0,{'d2': 21},1593694055.6694238,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.7049103,Node 4,Transaction received,
{'$oid': '5efdd767804f61c434646354'},,,,,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.7174256,Node 4,Transaction validated (without qc),2_1
{'$oid': '5efdd7677358764065c432ef'},2.0,1.0,{'d2': 21},1593694055.6694238,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.7267804,Node 1,Transaction received,
{'$oid': '5efdd7677358764065c432f1'},,,,,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.7411542,Node 1,Transaction validated (without qc),2_1
{'$oid': '5efdd7678b2000f7267dca15'},,,,,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.747822,Node 2,Transaction validated (without qc),2_1
{'$oid': '5efdd76770523f5ed9e2d45d'},,,,,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.7644892,Node 5,Transaction validated (without qc),2_1
{'$oid': '5efdd767c3f168d105e3cf92'},,,,,a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94,1593694055.7745981,Node 3,Transaction validated (without qc),2_1
{'$oid': '5efdd7678b2000f7267dca17'},1.0,1.0,{'d2': 7},1593694055.7813919,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.7827973,Node 2,Transaction initiated,
{'$oid': '5efdd7678b2000f7267dca19'},1.0,1.0,{'d2': 7},1593694055.7813919,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.7859719,Node 2,Transaction in validated,
{'$oid': '5efdd76770523f5ed9e2d45f'},1.0,1.0,{'d2': 7},1593694055.7813919,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.7931075,Node 5,Transaction received,
{'$oid': '5efdd767c3f168d105e3cf94'},1.0,1.0,{'d2': 7},1593694055.7813919,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.8066192,Node 3,Transaction received,
{'$oid': '5efdd767804f61c434646356'},1.0,1.0,{'d2': 7},1593694055.7813919,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.8203723,Node 4,Transaction received,
{'$oid': '5efdd767804f61c434646358'},,,,,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.8327024,Node 4,Transaction validated (without qc),1_1
{'$oid': '5efdd767c3f168d105e3cf96'},,,,,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.8388648,Node 3,Transaction validated (without qc),1_1
{'$oid': '5efdd7677358764065c432f3'},1.0,1.0,{'d2': 7},1593694055.7813919,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.8486555,Node 1,Transaction received,
{'$oid': '5efdd7677358764065c432f5'},,,,,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.8621705,Node 1,Transaction validated (without qc),1_1
{'$oid': '5efdd76770523f5ed9e2d461'},,,,,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.8681648,Node 5,Transaction validated (without qc),1_1
{'$oid': '5efdd7678b2000f7267dca1b'},,,,,1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d,1593694055.886624,Node 2,Transaction validated (without qc),1_1
{'$oid': '5efdd7677358764065c432f7'},1.0,2.0,{'d1': 15},1593694055.89496,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.896683,Node 1,Transaction initiated,
{'$oid': '5efdd7677358764065c432f9'},1.0,2.0,{'d1': 15},1593694055.89496,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.9011889,Node 1,Transaction in validated,
{'$oid': '5efdd7678b2000f7267dca1d'},1.0,2.0,{'d1': 15},1593694055.89496,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.908167,Node 2,Transaction received,
{'$oid': '5efdd76770523f5ed9e2d463'},1.0,2.0,{'d1': 15},1593694055.89496,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.913952,Node 5,Transaction received,
{'$oid': '5efdd767c3f168d105e3cf98'},1.0,2.0,{'d1': 15},1593694055.89496,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.924258,Node 3,Transaction received,
{'$oid': '5efdd767804f61c43464635a'},1.0,2.0,{'d1': 15},1593694055.89496,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.9387026,Node 4,Transaction received,
{'$oid': '5efdd767804f61c43464635c'},,,,,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.9496598,Node 4,Transaction validated (without qc),1_2
{'$oid': '5efdd767c3f168d105e3cf9a'},,,,,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.9545848,Node 3,Transaction validated (without qc),1_2
{'$oid': '5efdd76770523f5ed9e2d465'},,,,,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.9637785,Node 5,Transaction validated (without qc),1_2
{'$oid': '5efdd7678b2000f7267dca1f'},,,,,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.9773872,Node 2,Transaction validated (without qc),1_2
{'$oid': '5efdd7677358764065c432fb'},,,,,ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67,1593694055.990395,Node 1,Transaction validated (without qc),1_2
{'$oid': '5efdd76770523f5ed9e2d467'},2.0,2.0,{'d2': 6},1593694055.9971511,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694055.9981782,Node 5,Transaction initiated,
{'$oid': '5efdd76870523f5ed9e2d469'},2.0,2.0,{'d2': 6},1593694055.9971511,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.0013967,Node 5,Transaction in validated,
{'$oid': '5efdd7688b2000f7267dca21'},2.0,2.0,{'d2': 6},1593694055.9971511,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.0089397,Node 2,Transaction received,
{'$oid': '5efdd768804f61c43464635e'},2.0,2.0,{'d2': 6},1593694055.9971511,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.0190248,Node 4,Transaction received,
{'$oid': '5efdd768c3f168d105e3cf9c'},2.0,2.0,{'d2': 6},1593694055.9971511,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.031247,Node 3,Transaction received,
{'$oid': '5efdd768c3f168d105e3cf9e'},,,,,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.0434225,Node 3,Transaction validated (without qc),2_2
{'$oid': '5efdd768804f61c434646360'},,,,,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.048362,Node 4,Transaction validated (without qc),2_2
{'$oid': '5efdd7687358764065c432fd'},2.0,2.0,{'d2': 6},1593694055.9971511,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.0568295,Node 1,Transaction received,
{'$oid': '5efdd7687358764065c432ff'},,,,,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.07141,Node 1,Transaction validated (without qc),2_2
{'$oid': '5efdd7688b2000f7267dca23'},,,,,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.0772285,Node 2,Transaction validated (without qc),2_2
{'$oid': '5efdd76870523f5ed9e2d46b'},,,,,62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8,1593694056.0903828,Node 5,Transaction validated (without qc),2_2
{'$oid': '5efdd76870523f5ed9e2d46d'},2.0,2.0,{'d1': 14},1593694056.0983293,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.0993254,Node 5,Transaction initiated,
{'$oid': '5efdd76870523f5ed9e2d46f'},2.0,2.0,{'d1': 14},1593694056.0983293,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1016912,Node 5,Transaction in validated,
{'$oid': '5efdd7688b2000f7267dca25'},2.0,2.0,{'d1': 14},1593694056.0983293,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1102374,Node 2,Transaction received,
{'$oid': '5efdd768804f61c434646362'},2.0,2.0,{'d1': 14},1593694056.0983293,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1212862,Node 4,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfa0'},2.0,2.0,{'d1': 14},1593694056.0983293,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1343358,Node 3,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfa2'},,,,,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1466348,Node 3,Transaction validated (without qc),2_2
{'$oid': '5efdd768804f61c434646364'},,,,,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1538734,Node 4,Transaction validated (without qc),2_2
{'$oid': '5efdd7687358764065c43301'},2.0,2.0,{'d1': 14},1593694056.0983293,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.165108,Node 1,Transaction received,
{'$oid': '5efdd7687358764065c43303'},,,,,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1813664,Node 1,Transaction validated (without qc),2_2
{'$oid': '5efdd7688b2000f7267dca27'},,,,,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.1875923,Node 2,Transaction validated (without qc),2_2
{'$oid': '5efdd76870523f5ed9e2d471'},,,,,6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a,1593694056.2053144,Node 5,Transaction validated (without qc),2_2
{'$oid': '5efdd768804f61c434646366'},2.0,3.0,{'d2': 14},1593694056.2120192,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.2136614,Node 4,Transaction initiated,
{'$oid': '5efdd768804f61c434646368'},2.0,3.0,{'d2': 14},1593694056.2120192,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.2180774,Node 4,Transaction in validated,
{'$oid': '5efdd7688b2000f7267dca29'},2.0,3.0,{'d2': 14},1593694056.2120192,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.2264714,Node 2,Transaction received,
{'$oid': '5efdd76870523f5ed9e2d473'},2.0,3.0,{'d2': 14},1593694056.2120192,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.2322817,Node 5,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfa4'},2.0,3.0,{'d2': 14},1593694056.2120192,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.2414212,Node 3,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfa6'},,,,,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.2579894,Node 3,Transaction validated (without qc),2_3
{'$oid': '5efdd7687358764065c43305'},2.0,3.0,{'d2': 14},1593694056.2120192,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.2683666,Node 1,Transaction received,
{'$oid': '5efdd7687358764065c43307'},,,,,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.282498,Node 1,Transaction validated (without qc),2_3
{'$oid': '5efdd76870523f5ed9e2d475'},,,,,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.288986,Node 5,Transaction validated (without qc),2_3
{'$oid': '5efdd7688b2000f7267dca2b'},,,,,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.3066275,Node 2,Transaction validated (without qc),2_3
{'$oid': '5efdd768804f61c43464636a'},,,,,8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639,1593694056.3177826,Node 4,Transaction validated (without qc),2_3
{'$oid': '5efdd7687358764065c43309'},1.0,2.0,{'d2': 8},1593694056.324975,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.3261857,Node 1,Transaction initiated,
{'$oid': '5efdd7687358764065c4330b'},1.0,2.0,{'d2': 8},1593694056.324975,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.3308597,Node 1,Transaction in validated,
{'$oid': '5efdd7688b2000f7267dca2d'},1.0,2.0,{'d2': 8},1593694056.324975,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.3394299,Node 2,Transaction received,
{'$oid': '5efdd76870523f5ed9e2d477'},1.0,2.0,{'d2': 8},1593694056.324975,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.348318,Node 5,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfa8'},1.0,2.0,{'d2': 8},1593694056.324975,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.3622508,Node 3,Transaction received,
{'$oid': '5efdd768804f61c43464636c'},1.0,2.0,{'d2': 8},1593694056.324975,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.372445,Node 4,Transaction received,
{'$oid': '5efdd768804f61c43464636e'},,,,,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.3830075,Node 4,Transaction validated (without qc),1_2
{'$oid': '5efdd768c3f168d105e3cfaa'},,,,,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.3888826,Node 3,Transaction validated (without qc),1_2
{'$oid': '5efdd76870523f5ed9e2d479'},,,,,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.3989508,Node 5,Transaction validated (without qc),1_2
{'$oid': '5efdd7688b2000f7267dca2f'},,,,,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.415081,Node 2,Transaction validated (without qc),1_2
{'$oid': '5efdd7687358764065c4330d'},,,,,e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f,1593694056.4251225,Node 1,Transaction validated (without qc),1_2
{'$oid': '5efdd768804f61c434646370'},2.0,3.0,{'d1': 1},1593694056.4340415,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.435909,Node 4,Transaction initiated,
{'$oid': '5efdd768804f61c434646372'},2.0,3.0,{'d1': 1},1593694056.4340415,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.4404628,Node 4,Transaction in validated,
{'$oid': '5efdd7688b2000f7267dca31'},2.0,3.0,{'d1': 1},1593694056.4340415,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.448307,Node 2,Transaction received,
{'$oid': '5efdd76870523f5ed9e2d47b'},2.0,3.0,{'d1': 1},1593694056.4340415,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.457235,Node 5,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfac'},2.0,3.0,{'d1': 1},1593694056.4340415,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.468572,Node 3,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfae'},,,,,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.483456,Node 3,Transaction validated (without qc),2_3
{'$oid': '5efdd768c3f168d105e3cfb0'},,,,,"['46ae5d647d8e98e11b1d03735364337dca6a7a6738ce38a706cc09dda324a59e', 'd99d8d2d903949bd5dd50c14978318669ed6ac641d4ef8c3e7a36a5984a52a2f', 'a0ed1c231a3662865ba4806cc50b264cbe12349f0b6831bc60620d60e953da94', '1fd4dd1716c949806338b21aa0289641bfbbfe98918412502e33d881c394c24d', 'ea5d6bce440b2d0ae895d3293dfb2fefde41e2b4c3a743c7a5263fd0041b4e67', '62277404d5c320894a85b5e55d935259475a3fe39753478e40cb50fe33a508b8', '6fcdbc54eea5f54a32dd94ec528c67836d10589deb0400e7e4a65443c7a1083a', '8f6c76ed44bf2d5115cd701f2d1f6ddf31729c583da081420e8b45f74f065639', 'e92775efa67f245ae4da3cb8eb5e9221768bb0b568fd33fbc3b638ea909aa83f', '57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb']",1593694056.4982262,Node 3,Mining new block,
{'$oid': '5efdd7687358764065c4330f'},2.0,3.0,{'d1': 1},1593694056.4340415,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.8849769,Node 1,Transaction received,
{'$oid': '5efdd7687358764065c43311'},,,,,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.8983238,Node 1,Transaction validated (without qc),2_3
{'$oid': '5efdd76870523f5ed9e2d47d'},,,,,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.9038548,Node 5,Transaction validated (without qc),2_3
{'$oid': '5efdd7688b2000f7267dca33'},,,,,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.9178739,Node 2,Transaction validated (without qc),2_3
{'$oid': '5efdd768804f61c434646374'},,,,,57c2abdab55accff65e6a0bc04cad2a6275e8fe5a888f447ddbfec13edfd57fb,1593694056.9273496,Node 4,Transaction validated (without qc),2_3
{'$oid': '5efdd7687358764065c43313'},2.0,4.0,{'d2': 8},1593694056.9359763,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694056.9379044,Node 1,Transaction initiated,
{'$oid': '5efdd7687358764065c43315'},2.0,4.0,{'d2': 8},1593694056.9359763,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694056.9424543,Node 1,Transaction in validated,
{'$oid': '5efdd7688b2000f7267dca35'},2.0,4.0,{'d2': 8},1593694056.9359763,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694056.951191,Node 2,Transaction received,
{'$oid': '5efdd76870523f5ed9e2d47f'},2.0,4.0,{'d2': 8},1593694056.9359763,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694056.9588675,Node 5,Transaction received,
{'$oid': '5efdd768c3f168d105e3cfb2'},2.0,4.0,{'d2': 8},1593694056.9359763,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694056.97379,Node 3,Transaction received,
{'$oid': '5efdd768804f61c434646376'},2.0,4.0,{'d2': 8},1593694056.9359763,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694056.9851723,Node 4,Transaction received,
{'$oid': '5efdd769804f61c434646378'},,,,,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694057.0015514,Node 4,Transaction validated (without qc),2_4
{'$oid': '5efdd769c3f168d105e3cfb4'},,,,,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694057.0071402,Node 3,Transaction validated (without qc),2_4
{'$oid': '5efdd76970523f5ed9e2d481'},,,,,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694057.0165758,Node 5,Transaction validated (without qc),2_4
{'$oid': '5efdd7698b2000f7267dca37'},,,,,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694057.0302927,Node 2,Transaction validated (without qc),2_4
{'$oid': '5efdd7697358764065c43317'},,,,,be08ee37eae467efcb84fa8ad98e20c1bb6e316ffd0574e621cb3a9fadcfdcff,1593694057.038983,Node 1,Transaction validated (without qc),2_4
{'$oid': '5efdd769c3f168d105e3cfb6'},2.0,4.0,{'d1': 8},1593694057.0479774,734a9dda7a5b15fcf69331355132ebfd5c18b123a3f0d40824be652477d78d7d,1593694057.0494702,Node 3,Transaction initiated,
{'$oid': '5efdd769c3f168d105e3cfb8'},2.0,4.0,{'d1': 8},1593694057.0479774,734a9dda7a5b15fcf69331355132ebfd5c18b123a3f0d40824be652477d78d7d,1593694057.053914,Node 3,Transaction in validated,
{'$oid': '5efdd76970523f5ed9e2d483'},2.0,4.0,{'d1': 8},1593694057.0479774,734a9dda7a5b15fcf69331355132ebfd5c18b123a3f0d40824be652477d78d7d,1593694057.0625927,Node 5,Transaction received,
{'$oid': '5efdd7698b2000f7267dca39'},2.0,4.0,{'d1': 8},1593694057.0479774,734a9dda7a5b15fcf69331355132ebfd5c18b123a3f0d40824be652477d78d7d,1593694057.070557,Node 2,Transaction received,
