_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efddfd2904f6725f3dba284'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.7091086,Node 13,Transaction initiated,
{'$oid': '5efddfd2904f6725f3dba286'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.730028,Node 13,Transaction in validated,
{'$oid': '5efddfd2df6bde0565f9cf12'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.7367036,Node 17,Transaction received,
{'$oid': '5efddfd25c1226c285032bb2'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.7468119,Node 4,Transaction received,
{'$oid': '5efddfd2fc1faddf86c54445'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.7584608,Node 10,Transaction received,
{'$oid': '5efddfd2558bc808f00563d4'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.7729821,Node 11,Transaction received,
{'$oid': '5efddfd22fb666d596be93d0'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.78062,Node 14,Transaction received,
{'$oid': '5efddfd246a92f67e2f895e2'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.7871957,Node 20,Transaction received,
{'$oid': '5efddfd2c64bb500815645e4'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.7971365,Node 7,Transaction received,
{'$oid': '5efddfd2933fbbf80c7ca5c3'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.8102207,Node 19,Transaction received,
{'$oid': '5efddfd24c0fc67ef39cf3b2'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.8292413,Node 6,Transaction received,
{'$oid': '5efddfd2dbb5eca83073ba3d'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.844125,Node 16,Transaction received,
{'$oid': '5efddfd2311a73b57ea30fbb'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.8532605,Node 18,Transaction received,
{'$oid': '5efddfd2329c8b741122ba82'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.8912497,Node 1,Transaction received,
{'$oid': '5efddfd2884a14b1be492277'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.8987134,Node 15,Transaction received,
{'$oid': '5efddfd20882608f5e4d08e5'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.911991,Node 3,Transaction received,
{'$oid': '5efddfd29ef4de4c702f834d'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.931766,Node 5,Transaction received,
{'$oid': '5efddfd23c08bcb6f883638c'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.9606614,Node 8,Transaction received,
{'$oid': '5efddfd23c08bcb6f883638e'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.9797494,Node 8,Transaction validated (without qc),7_1
{'$oid': '5efddfd29ef4de4c702f834f'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.987029,Node 5,Transaction validated (without qc),7_1
{'$oid': '5efddfd20882608f5e4d08e7'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696210.9987297,Node 3,Transaction validated (without qc),7_1
{'$oid': '5efddfd3884a14b1be492279'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.0285633,Node 15,Transaction validated (without qc),7_1
{'$oid': '5efddfd3ce1d911f05d3385c'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.0405328,Node 2,Transaction received,
{'$oid': '5efddfd3eea0196b3a9dcdbf'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.047647,Node 12,Transaction received,
{'$oid': '5efddfd3eea0196b3a9dcdc1'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.069141,Node 12,Transaction validated (without qc),7_1
{'$oid': '5efddfd3ce1d911f05d3385e'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.1046135,Node 2,Transaction validated (without qc),7_1
{'$oid': '5efddfd3329c8b741122ba84'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.1115043,Node 1,Transaction validated (without qc),7_1
{'$oid': '5efddfd3311a73b57ea30fbd'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.1179445,Node 18,Transaction validated (without qc),7_1
{'$oid': '5efddfd33ac19c1ff8120c57'},7.0,1.0,{'d2': 12},1593696210.7073648,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.1479716,Node 9,Transaction received,
{'$oid': '5efddfd33ac19c1ff8120c59'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.1646667,Node 9,Transaction validated (without qc),7_1
{'$oid': '5efddfd3dbb5eca83073ba3f'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.1695852,Node 16,Transaction validated (without qc),7_1
{'$oid': '5efddfd34c0fc67ef39cf3b4'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.1810284,Node 6,Transaction validated (without qc),7_1
{'$oid': '5efddfd3933fbbf80c7ca5c5'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.198764,Node 19,Transaction validated (without qc),7_1
{'$oid': '5efddfd3c64bb500815645e6'},,,,,ebde79c03252fd47f2676389859c264de3c10f1f041f803148dc605ec631cfa4,1593696211.2269547,Node 7,Transaction validated (without qc),7_1
