_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efe84d0dc33c10ed3655132'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.8019888,Node 19,Transaction initiated,
{'$oid': '5efe84d0dc33c10ed3655134'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.8216472,Node 19,Transaction in validated,
{'$oid': '5efe84d07e9728d770c984f7'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.8328905,Node 7,Transaction received,
{'$oid': '5efe84d0c2e581dbd18ac001'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.8419814,Node 11,Transaction received,
{'$oid': '5efe84d0b7a1142ad52d5d9c'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.849352,Node 10,Transaction received,
{'$oid': '5efe84d0be4d3efc579bb215'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.854921,Node 17,Transaction received,
{'$oid': '5efe84d0e51a1f1603878d27'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.8630295,Node 8,Transaction received,
{'$oid': '5efe84d09cdddfc94d06d36d'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.8721128,Node 14,Transaction received,
{'$oid': '5efe84d0f1151c0bd71343b9'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.882249,Node 2,Transaction received,
{'$oid': '5efe84d07bd9c41f01f4c924'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.8880537,Node 4,Transaction received,
{'$oid': '5efe84d0978ec0aa02b400e6'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.897454,Node 15,Transaction received,
{'$oid': '5efe84d0f609f09bd81a4fd8'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.9070418,Node 1,Transaction received,
{'$oid': '5efe84d04815db2cff2bbf6c'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.9166245,Node 18,Transaction received,
{'$oid': '5efe84d086e159c7a28e178a'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.9243062,Node 16,Transaction received,
{'$oid': '5efe84d09160c87fccc20d7b'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.9440153,Node 6,Transaction received,
{'$oid': '5efe84d0364ac14e8afdddf6'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.9656184,Node 12,Transaction received,
{'$oid': '5efe84d0615dc5b6ce222163'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738448.9814668,Node 20,Transaction received,
{'$oid': '5efe84d19839e32b4ca58542'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.012943,Node 5,Transaction received,
{'$oid': '5efe84d1b5935ccb50c091a8'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.0392616,Node 3,Transaction received,
{'$oid': '5efe84d18f676a5f01f1e5dd'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.0495074,Node 13,Transaction received,
{'$oid': '5efe84d18f676a5f01f1e5df'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.084192,Node 13,Transaction validated (without qc),1_1
{'$oid': '5efe84d1b5935ccb50c091aa'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1120474,Node 3,Transaction validated (without qc),1_1
{'$oid': '5efe84d19839e32b4ca58544'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1178133,Node 5,Transaction validated (without qc),1_1
{'$oid': '5efe84d1615dc5b6ce222165'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1363266,Node 20,Transaction validated (without qc),1_1
{'$oid': '5efe84d1364ac14e8afdddf8'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1443212,Node 12,Transaction validated (without qc),1_1
{'$oid': '5efe84d19160c87fccc20d7d'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1546624,Node 6,Transaction validated (without qc),1_1
{'$oid': '5efe84d1300c26af359692da'},1.0,1.0,{'d9': 13},1593738448.8007019,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1629183,Node 9,Transaction received,
{'$oid': '5efe84d1300c26af359692dc'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1821191,Node 9,Transaction validated (without qc),1_1
{'$oid': '5efe84d186e159c7a28e178c'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.1938498,Node 16,Transaction validated (without qc),1_1
{'$oid': '5efe84d14815db2cff2bbf6e'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.2308934,Node 18,Transaction validated (without qc),1_1
{'$oid': '5efe84d1f609f09bd81a4fda'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.2419553,Node 1,Transaction validated (without qc),1_1
{'$oid': '5efe84d1978ec0aa02b400e8'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.2690568,Node 15,Transaction validated (without qc),1_1
{'$oid': '5efe84d17bd9c41f01f4c926'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.2968888,Node 4,Transaction validated (without qc),1_1
{'$oid': '5efe84d1f1151c0bd71343bb'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.3345656,Node 2,Transaction validated (without qc),1_1
{'$oid': '5efe84d19cdddfc94d06d36f'},,,,,6104b9498817c4c9db7d20512537e2f4078b3312aa2c477d9cb32417ef381091,1593738449.3676264,Node 14,Transaction validated (without qc),1_1
