_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efdd9451baf19fca3efbb15'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.3615239,Node 12,Closing quality control,1_6
{'$oid': '5efdd945c223e7a872f18d90'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.374506,Node 6,Filling quality control,1_6
{'$oid': '5efdd945c223e7a872f18d92'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.3794105,Node 6,Closing quality control,1_6
{'$oid': '5efdd945d48a0853be1e9445'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.3884134,Node 19,Filling quality control,1_6
{'$oid': '5efdd945d48a0853be1e9447'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.391616,Node 19,Closing quality control,1_6
{'$oid': '5efdd945a276e721a9e6014f'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.4345014,Node 17,Filling quality control,1_6
{'$oid': '5efdd945a276e721a9e60151'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.438608,Node 17,Closing quality control,1_6
{'$oid': '5efdd945fd2ae0d0d071b4e9'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.4699562,Node 7,Filling quality control,1_6
{'$oid': '5efdd945fd2ae0d0d071b4eb'},,,,,"['ee31b676e5e5a096613f32dfcba7e6e51b886933ca5e1d4f526cd0ae0b89401c', '19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66']",1593694533.4740958,Node 7,Closing quality control,1_6
{'$oid': '5efdd94529e6aac647f3a88f'},,,,,19f672108e52d3eb568db1253c9d0eb4d8207c750776ed5f808f8fbc2acaec66,1593694533.4980803,Node 13,Filling quality control,1_6
