_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efe824a7e4bb66771c9ea80'},,,,,d449a26b9bfe749aa419a333db49c586d41160953be39da7e20a6cbe5299e995,1593737802.037911,Node 3,Opening quality control,1_1
{'$oid': '5efe824a7e4bb66771c9ea82'},,,,,d449a26b9bfe749aa419a333db49c586d41160953be39da7e20a6cbe5299e995,1593737802.04182,Node 3,Filling quality control,1_1
{'$oid': '5efe824a255ede70f4ba95c7'},,,,,d449a26b9bfe749aa419a333db49c586d41160953be39da7e20a6cbe5299e995,1593737802.0539298,Node 5,Opening quality control,1_1
{'$oid': '5efe824a255ede70f4ba95c9'},,,,,d449a26b9bfe749aa419a333db49c586d41160953be39da7e20a6cbe5299e995,1593737802.057035,Node 5,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b4d'},,,,,d449a26b9bfe749aa419a333db49c586d41160953be39da7e20a6cbe5299e995,1593737802.0676231,Node 1,Opening quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b4f'},,,,,d449a26b9bfe749aa419a333db49c586d41160953be39da7e20a6cbe5299e995,1593737802.0725102,Node 1,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b51'},1.0,1.0,{'d4': 12},1593737802.08176,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.0834892,Node 1,Transaction initiated,
{'$oid': '5efe824a3dec3a8215b32b53'},1.0,1.0,{'d4': 12},1593737802.08176,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.0877557,Node 1,Transaction in validated,
{'$oid': '5efe824a255ede70f4ba95cb'},1.0,1.0,{'d4': 12},1593737802.08176,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.0951564,Node 5,Transaction received,
{'$oid': '5efe824a7e4bb66771c9ea84'},1.0,1.0,{'d4': 12},1593737802.08176,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.1035354,Node 3,Transaction received,
{'$oid': '5efe824ad9c7c90ffe6f21c8'},1.0,1.0,{'d4': 12},1593737802.08176,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.111034,Node 4,Transaction received,
{'$oid': '5efe824a194936a569d88cf1'},1.0,1.0,{'d4': 12},1593737802.08176,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.123686,Node 2,Transaction received,
{'$oid': '5efe824a194936a569d88cf3'},,,,,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.1428883,Node 2,Filling quality control,1_1
{'$oid': '5efe824ad9c7c90ffe6f21ca'},,,,,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.1491425,Node 4,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9ea86'},,,,,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.1616664,Node 3,Filling quality control,1_1
{'$oid': '5efe824a255ede70f4ba95cd'},,,,,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.1784778,Node 5,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b55'},,,,,6e06a1edef1dd48f26008d592a34ccc88ca68d3046a60f361627daa90feede1b,1593737802.1865764,Node 1,Filling quality control,1_1
{'$oid': '5efe824a255ede70f4ba95cf'},1.0,1.0,{'d10': 13},1593737802.19385,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.1957614,Node 5,Transaction initiated,
{'$oid': '5efe824a255ede70f4ba95d1'},1.0,1.0,{'d10': 13},1593737802.19385,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.199081,Node 5,Transaction in validated,
{'$oid': '5efe824a7e4bb66771c9ea88'},1.0,1.0,{'d10': 13},1593737802.19385,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.206558,Node 3,Transaction received,
{'$oid': '5efe824ad9c7c90ffe6f21cc'},1.0,1.0,{'d10': 13},1593737802.19385,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.214532,Node 4,Transaction received,
{'$oid': '5efe824a194936a569d88cf5'},1.0,1.0,{'d10': 13},1593737802.19385,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.2246554,Node 2,Transaction received,
{'$oid': '5efe824a3dec3a8215b32b57'},1.0,1.0,{'d10': 13},1593737802.19385,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.2334006,Node 1,Transaction received,
{'$oid': '5efe824a3dec3a8215b32b59'},,,,,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.2486491,Node 1,Filling quality control,1_1
{'$oid': '5efe824a194936a569d88cf7'},,,,,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.2627752,Node 2,Filling quality control,1_1
{'$oid': '5efe824ad9c7c90ffe6f21ce'},,,,,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.268984,Node 4,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9ea8a'},,,,,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.2799606,Node 3,Filling quality control,1_1
{'$oid': '5efe824a255ede70f4ba95d3'},,,,,9bbec8aaaaa160acbc44e033858ae112a040d01b34fd9664b163abcb1537c9fb,1593737802.2966506,Node 5,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9ea8c'},2.0,1.0,{'d8': 11},1593737802.305634,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3073342,Node 3,Transaction initiated,
{'$oid': '5efe824a7e4bb66771c9ea8e'},2.0,1.0,{'d8': 11},1593737802.305634,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3107626,Node 3,Transaction in validated,
{'$oid': '5efe824ad9c7c90ffe6f21d0'},2.0,1.0,{'d8': 11},1593737802.305634,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.317541,Node 4,Transaction received,
{'$oid': '5efe824a194936a569d88cf9'},2.0,1.0,{'d8': 11},1593737802.305634,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3280382,Node 2,Transaction received,
{'$oid': '5efe824a3dec3a8215b32b5b'},2.0,1.0,{'d8': 11},1593737802.305634,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3359447,Node 1,Transaction received,
{'$oid': '5efe824a255ede70f4ba95d5'},2.0,1.0,{'d8': 11},1593737802.305634,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3434606,Node 5,Transaction received,
{'$oid': '5efe824a255ede70f4ba95d7'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3623335,Node 5,Opening quality control,2_1
{'$oid': '5efe824a255ede70f4ba95d9'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.365197,Node 5,Filling quality control,2_1
{'$oid': '5efe824a3dec3a8215b32b5d'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3765428,Node 1,Opening quality control,2_1
{'$oid': '5efe824a3dec3a8215b32b5f'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3808665,Node 1,Filling quality control,2_1
{'$oid': '5efe824a194936a569d88cfb'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.3959548,Node 2,Opening quality control,2_1
{'$oid': '5efe824a194936a569d88cfd'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.399782,Node 2,Filling quality control,2_1
{'$oid': '5efe824ad9c7c90ffe6f21d2'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.4052234,Node 4,Opening quality control,2_1
{'$oid': '5efe824ad9c7c90ffe6f21d4'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.4092207,Node 4,Filling quality control,2_1
{'$oid': '5efe824a7e4bb66771c9ea90'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.4211323,Node 3,Opening quality control,2_1
{'$oid': '5efe824a7e4bb66771c9ea92'},,,,,71c769808472357a81ecf270254a3e20e00ba17a68cb199470ecbaf6cbf43bfa,1593737802.4250138,Node 3,Filling quality control,2_1
{'$oid': '5efe824a194936a569d88cff'},1.0,1.0,{'d9': 4},1593737802.4334738,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.43441,Node 2,Transaction initiated,
{'$oid': '5efe824a194936a569d88d01'},1.0,1.0,{'d9': 4},1593737802.4334738,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.4383614,Node 2,Transaction in validated,
{'$oid': '5efe824a3dec3a8215b32b61'},1.0,1.0,{'d9': 4},1593737802.4334738,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.4445958,Node 1,Transaction received,
{'$oid': '5efe824a255ede70f4ba95db'},1.0,1.0,{'d9': 4},1593737802.4334738,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.4514987,Node 5,Transaction received,
{'$oid': '5efe824a7e4bb66771c9ea94'},1.0,1.0,{'d9': 4},1593737802.4334738,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.4579413,Node 3,Transaction received,
{'$oid': '5efe824ad9c7c90ffe6f21d6'},1.0,1.0,{'d9': 4},1593737802.4334738,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.4666848,Node 4,Transaction received,
{'$oid': '5efe824ad9c7c90ffe6f21d8'},,,,,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.478687,Node 4,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9ea96'},,,,,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.491212,Node 3,Filling quality control,1_1
{'$oid': '5efe824a255ede70f4ba95dd'},,,,,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.5059733,Node 5,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b63'},,,,,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.5164495,Node 1,Filling quality control,1_1
{'$oid': '5efe824a194936a569d88d03'},,,,,081189389eaa1c79da9e97a0a94344f356d07f08433c874ff57ab1f4a6f0ae9e,1593737802.531227,Node 2,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b65'},1.0,1.0,{'d8': 1},1593737802.5407634,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.5424895,Node 1,Transaction initiated,
{'$oid': '5efe824a3dec3a8215b32b67'},1.0,1.0,{'d8': 1},1593737802.5407634,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.5457115,Node 1,Transaction in validated,
{'$oid': '5efe824a255ede70f4ba95df'},1.0,1.0,{'d8': 1},1593737802.5407634,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.5536182,Node 5,Transaction received,
{'$oid': '5efe824a7e4bb66771c9ea98'},1.0,1.0,{'d8': 1},1593737802.5407634,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.5625923,Node 3,Transaction received,
{'$oid': '5efe824ad9c7c90ffe6f21da'},1.0,1.0,{'d8': 1},1593737802.5407634,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.570125,Node 4,Transaction received,
{'$oid': '5efe824a194936a569d88d05'},1.0,1.0,{'d8': 1},1593737802.5407634,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.5845988,Node 2,Transaction received,
{'$oid': '5efe824a194936a569d88d07'},,,,,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.6047864,Node 2,Filling quality control,1_1
{'$oid': '5efe824ad9c7c90ffe6f21dc'},,,,,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.611256,Node 4,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9ea9a'},,,,,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.6217768,Node 3,Filling quality control,1_1
{'$oid': '5efe824a255ede70f4ba95e1'},,,,,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.6379464,Node 5,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b69'},,,,,524bc146c9893471c643678e11d852cd805a8ecbb29969e9e6c826f1243c9147,1593737802.6488512,Node 1,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9ea9c'},1.0,1.0,{'d5': 15},1593737802.6559713,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.6574473,Node 3,Transaction initiated,
{'$oid': '5efe824a7e4bb66771c9ea9e'},1.0,1.0,{'d5': 15},1593737802.6559713,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.6607082,Node 3,Transaction in validated,
{'$oid': '5efe824ad9c7c90ffe6f21de'},1.0,1.0,{'d5': 15},1593737802.6559713,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.667652,Node 4,Transaction received,
{'$oid': '5efe824a194936a569d88d09'},1.0,1.0,{'d5': 15},1593737802.6559713,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.678132,Node 2,Transaction received,
{'$oid': '5efe824a3dec3a8215b32b6b'},1.0,1.0,{'d5': 15},1593737802.6559713,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.6835573,Node 1,Transaction received,
{'$oid': '5efe824a255ede70f4ba95e3'},1.0,1.0,{'d5': 15},1593737802.6559713,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.6912544,Node 5,Transaction received,
{'$oid': '5efe824a255ede70f4ba95e5'},,,,,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.7110553,Node 5,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b6d'},,,,,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.7219527,Node 1,Filling quality control,1_1
{'$oid': '5efe824a194936a569d88d0b'},,,,,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.734881,Node 2,Filling quality control,1_1
{'$oid': '5efe824ad9c7c90ffe6f21e0'},,,,,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.741486,Node 4,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9eaa0'},,,,,49abef672c00e32449cd35fe2b34368aee9cec810f467a6cff2545f9f9f7949b,1593737802.7522123,Node 3,Filling quality control,1_1
{'$oid': '5efe824ad9c7c90ffe6f21e2'},1.0,1.0,{'d1': 10},1593737802.7604046,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.761566,Node 4,Transaction initiated,
{'$oid': '5efe824ad9c7c90ffe6f21e4'},1.0,1.0,{'d1': 10},1593737802.7604046,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.7645524,Node 4,Transaction in validated,
{'$oid': '5efe824a7e4bb66771c9eaa2'},1.0,1.0,{'d1': 10},1593737802.7604046,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.7720273,Node 3,Transaction received,
{'$oid': '5efe824a255ede70f4ba95e7'},1.0,1.0,{'d1': 10},1593737802.7604046,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.7859564,Node 5,Transaction received,
{'$oid': '5efe824a3dec3a8215b32b6f'},1.0,1.0,{'d1': 10},1593737802.7604046,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.8004758,Node 1,Transaction received,
{'$oid': '5efe824a194936a569d88d0d'},1.0,1.0,{'d1': 10},1593737802.7604046,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.815438,Node 2,Transaction received,
{'$oid': '5efe824a194936a569d88d0f'},,,,,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.83545,Node 2,Filling quality control,1_1
{'$oid': '5efe824a3dec3a8215b32b71'},,,,,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.8398454,Node 1,Filling quality control,1_1
{'$oid': '5efe824a255ede70f4ba95e9'},,,,,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.852052,Node 5,Filling quality control,1_1
{'$oid': '5efe824a7e4bb66771c9eaa4'},,,,,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.8585286,Node 3,Filling quality control,1_1
{'$oid': '5efe824ad9c7c90ffe6f21e6'},,,,,e9b0dd9a0ba57a20bc8f5f82bde812a3af3a6039b5ddeb06581c11c0ad552151,1593737802.8700964,Node 4,Filling quality control,1_1
{'$oid': '5efe824ad9c7c90ffe6f21e8'},2.0,1.0,{'d3': 17},1593737802.8784435,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.8794854,Node 4,Transaction initiated,
{'$oid': '5efe824ad9c7c90ffe6f21ea'},2.0,1.0,{'d3': 17},1593737802.8784435,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.882328,Node 4,Transaction in validated,
{'$oid': '5efe824a7e4bb66771c9eaa6'},2.0,1.0,{'d3': 17},1593737802.8784435,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.8903508,Node 3,Transaction received,
{'$oid': '5efe824a255ede70f4ba95eb'},2.0,1.0,{'d3': 17},1593737802.8784435,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.902912,Node 5,Transaction received,
{'$oid': '5efe824a3dec3a8215b32b73'},2.0,1.0,{'d3': 17},1593737802.8784435,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.9186954,Node 1,Transaction received,
{'$oid': '5efe824a194936a569d88d11'},2.0,1.0,{'d3': 17},1593737802.8784435,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.930549,Node 2,Transaction received,
{'$oid': '5efe824a194936a569d88d13'},,,,,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.9511719,Node 2,Filling quality control,2_1
{'$oid': '5efe824a3dec3a8215b32b75'},,,,,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.957226,Node 1,Filling quality control,2_1
{'$oid': '5efe824a255ede70f4ba95ed'},,,,,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.9700463,Node 5,Filling quality control,2_1
{'$oid': '5efe824a7e4bb66771c9eaa8'},,,,,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.9758666,Node 3,Filling quality control,2_1
{'$oid': '5efe824ad9c7c90ffe6f21ec'},,,,,e7fcd3c58b5357e7775a8afd7f4376c75462b232f67d32d1bf8e78c28f8e3bbb,1593737802.9851003,Node 4,Filling quality control,2_1
{'$oid': '5efe824a3dec3a8215b32b77'},2.0,1.0,{'d7': 4},1593737802.99367,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737802.9949174,Node 1,Transaction initiated,
{'$oid': '5efe824a3dec3a8215b32b79'},2.0,1.0,{'d7': 4},1593737802.99367,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737802.998081,Node 1,Transaction in validated,
{'$oid': '5efe824b255ede70f4ba95ef'},2.0,1.0,{'d7': 4},1593737802.99367,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0053551,Node 5,Transaction received,
{'$oid': '5efe824b7e4bb66771c9eaaa'},2.0,1.0,{'d7': 4},1593737802.99367,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0131092,Node 3,Transaction received,
{'$oid': '5efe824bd9c7c90ffe6f21ee'},2.0,1.0,{'d7': 4},1593737802.99367,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0220835,Node 4,Transaction received,
{'$oid': '5efe824b194936a569d88d15'},2.0,1.0,{'d7': 4},1593737802.99367,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0316737,Node 2,Transaction received,
{'$oid': '5efe824b194936a569d88d17'},,,,,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0518212,Node 2,Filling quality control,2_1
{'$oid': '5efe824bd9c7c90ffe6f21f0'},,,,,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0568693,Node 4,Filling quality control,2_1
{'$oid': '5efe824b7e4bb66771c9eaac'},,,,,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0687783,Node 3,Filling quality control,2_1
{'$oid': '5efe824b255ede70f4ba95f1'},,,,,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0845096,Node 5,Filling quality control,2_1
{'$oid': '5efe824b3dec3a8215b32b7b'},,,,,9ad156f0bfe5b82225de41710a69839dccf0cc9980541d0d2c4ecc5e086da7f8,1593737803.0926087,Node 1,Filling quality control,2_1
{'$oid': '5efe824b194936a569d88d19'},2.0,1.0,{'d6': 9},1593737803.101509,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.103087,Node 2,Transaction initiated,
{'$oid': '5efe824b194936a569d88d1b'},2.0,1.0,{'d6': 9},1593737803.101509,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.1067815,Node 2,Transaction in validated,
{'$oid': '5efe824b3dec3a8215b32b7d'},2.0,1.0,{'d6': 9},1593737803.101509,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.1136968,Node 1,Transaction received,
{'$oid': '5efe824b255ede70f4ba95f3'},2.0,1.0,{'d6': 9},1593737803.101509,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.1213007,Node 5,Transaction received,
{'$oid': '5efe824b7e4bb66771c9eaae'},2.0,1.0,{'d6': 9},1593737803.101509,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.128591,Node 3,Transaction received,
{'$oid': '5efe824bd9c7c90ffe6f21f2'},2.0,1.0,{'d6': 9},1593737803.101509,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.1345477,Node 4,Transaction received,
{'$oid': '5efe824bd9c7c90ffe6f21f4'},,,,,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.1503847,Node 4,Filling quality control,2_1
{'$oid': '5efe824b7e4bb66771c9eab0'},,,,,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.1622617,Node 3,Filling quality control,2_1
{'$oid': '5efe824b255ede70f4ba95f5'},,,,,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.17929,Node 5,Filling quality control,2_1
{'$oid': '5efe824b3dec3a8215b32b7f'},,,,,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.192702,Node 1,Filling quality control,2_1
{'$oid': '5efe824b194936a569d88d1d'},,,,,acafbdba2d980c7dd7079461bbe3d73af866a2f65cc9369e355d83921dd173f1,1593737803.2103448,Node 2,Filling quality control,2_1
