_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efe834102215243202b2c84'},1.0,1.0,{'d2': 7},1593738049.1001449,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.1017888,Node 1,Transaction initiated,
{'$oid': '5efe834102215243202b2c86'},1.0,1.0,{'d2': 7},1593738049.1001449,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.1213663,Node 1,Transaction in validated,
{'$oid': '5efe8341dd65e2a2b5656af8'},1.0,1.0,{'d2': 7},1593738049.1001449,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.128459,Node 2,Transaction received,
{'$oid': '5efe83416192d0fa3e49918d'},1.0,1.0,{'d2': 7},1593738049.1001449,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.135183,Node 5,Transaction received,
{'$oid': '5efe834172bccae340a732a1'},1.0,1.0,{'d2': 7},1593738049.1001449,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.1479752,Node 3,Transaction received,
{'$oid': '5efe834106d945d3d815046b'},1.0,1.0,{'d2': 7},1593738049.1001449,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.1621192,Node 4,Transaction received,
{'$oid': '5efe834106d945d3d815046d'},,,,,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.1780736,Node 4,Transaction validated (without qc),1_1
{'$oid': '5efe834172bccae340a732a3'},,,,,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.184151,Node 3,Transaction validated (without qc),1_1
{'$oid': '5efe83416192d0fa3e49918f'},,,,,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.1956444,Node 5,Transaction validated (without qc),1_1
{'$oid': '5efe8341dd65e2a2b5656afa'},,,,,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.2138126,Node 2,Transaction validated (without qc),1_1
{'$oid': '5efe834102215243202b2c88'},,,,,4299e60cf7c40672ed0fef37bb9feac3319d0c4bb9a7be35c00112fcc9371c64,1593738049.2237144,Node 1,Transaction validated (without qc),1_1
