_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efe8665ed5f4f5594034d2b'},3.0,1.0,{'d9': 7},1593738853.1223273,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.12478,Node 4,Transaction initiated,
{'$oid': '5efe8665ed5f4f5594034d2d'},3.0,1.0,{'d9': 7},1593738853.1223273,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.142837,Node 4,Transaction in validated,
{'$oid': '5efe866571bc1e1fc5288dc8'},3.0,1.0,{'d9': 7},1593738853.1223273,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.1518958,Node 3,Transaction received,
{'$oid': '5efe8665a5b45c7ce8ef9440'},3.0,1.0,{'d9': 7},1593738853.1223273,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.1655982,Node 5,Transaction received,
{'$oid': '5efe8665e548e2a282bd0e8d'},3.0,1.0,{'d9': 7},1593738853.1223273,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.1738873,Node 2,Transaction received,
{'$oid': '5efe86654dc6ac0b730296e6'},3.0,1.0,{'d9': 7},1593738853.1223273,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.1890564,Node 1,Transaction received,
{'$oid': '5efe86654dc6ac0b730296e8'},,,,,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.20215,Node 1,Transaction validated (without qc),3_1
{'$oid': '5efe8665e548e2a282bd0e8f'},,,,,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.2086747,Node 2,Transaction validated (without qc),3_1
{'$oid': '5efe8665a5b45c7ce8ef9442'},,,,,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.2232156,Node 5,Transaction validated (without qc),3_1
{'$oid': '5efe866571bc1e1fc5288dca'},,,,,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.228426,Node 3,Transaction validated (without qc),3_1
{'$oid': '5efe8665ed5f4f5594034d2f'},,,,,776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040,1593738853.2413201,Node 4,Transaction validated (without qc),3_1
{'$oid': '5efe8665e548e2a282bd0e91'},7.0,1.0,{'d10': 41},1593738853.248297,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.2493386,Node 2,Transaction initiated,
{'$oid': '5efe8665e548e2a282bd0e93'},7.0,1.0,{'d10': 41},1593738853.248297,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.252445,Node 2,Transaction in validated,
{'$oid': '5efe8665a5b45c7ce8ef9444'},7.0,1.0,{'d10': 41},1593738853.248297,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.2596798,Node 5,Transaction received,
{'$oid': '5efe866571bc1e1fc5288dcc'},7.0,1.0,{'d10': 41},1593738853.248297,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.27223,Node 3,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d31'},7.0,1.0,{'d10': 41},1593738853.248297,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.2789304,Node 4,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d33'},,,,,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.295051,Node 4,Transaction validated (without qc),7_1
{'$oid': '5efe866571bc1e1fc5288dce'},,,,,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.3073974,Node 3,Transaction validated (without qc),7_1
{'$oid': '5efe86654dc6ac0b730296ea'},7.0,1.0,{'d10': 41},1593738853.248297,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.316502,Node 1,Transaction received,
{'$oid': '5efe86654dc6ac0b730296ec'},,,,,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.3324163,Node 1,Transaction validated (without qc),7_1
{'$oid': '5efe8665a5b45c7ce8ef9446'},,,,,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.3377807,Node 5,Transaction validated (without qc),7_1
{'$oid': '5efe8665e548e2a282bd0e95'},,,,,1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e,1593738853.3504097,Node 2,Transaction validated (without qc),7_1
{'$oid': '5efe8665e548e2a282bd0e97'},7.0,1.0,{'d3': 4},1593738853.3593528,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.3610423,Node 2,Transaction initiated,
{'$oid': '5efe8665e548e2a282bd0e99'},7.0,1.0,{'d3': 4},1593738853.3593528,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.363921,Node 2,Transaction in validated,
{'$oid': '5efe8665a5b45c7ce8ef9448'},7.0,1.0,{'d3': 4},1593738853.3593528,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.3723748,Node 5,Transaction received,
{'$oid': '5efe866571bc1e1fc5288dd0'},7.0,1.0,{'d3': 4},1593738853.3593528,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.385949,Node 3,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d35'},7.0,1.0,{'d3': 4},1593738853.3593528,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.3949146,Node 4,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d37'},,,,,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.4059236,Node 4,Transaction validated (without qc),7_1
{'$oid': '5efe866571bc1e1fc5288dd2'},,,,,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.4176269,Node 3,Transaction validated (without qc),7_1
{'$oid': '5efe86654dc6ac0b730296ee'},7.0,1.0,{'d3': 4},1593738853.3593528,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.4254189,Node 1,Transaction received,
{'$oid': '5efe86654dc6ac0b730296f0'},,,,,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.4377337,Node 1,Transaction validated (without qc),7_1
{'$oid': '5efe8665a5b45c7ce8ef944a'},,,,,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.4421918,Node 5,Transaction validated (without qc),7_1
{'$oid': '5efe8665e548e2a282bd0e9b'},,,,,2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d,1593738853.45898,Node 2,Transaction validated (without qc),7_1
{'$oid': '5efe8665ed5f4f5594034d39'},4.0,1.0,{'d8': 8},1593738853.467306,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.4690437,Node 4,Transaction initiated,
{'$oid': '5efe8665ed5f4f5594034d3b'},4.0,1.0,{'d8': 8},1593738853.467306,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.4732487,Node 4,Transaction in validated,
{'$oid': '5efe866571bc1e1fc5288dd4'},4.0,1.0,{'d8': 8},1593738853.467306,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.4818263,Node 3,Transaction received,
{'$oid': '5efe8665a5b45c7ce8ef944c'},4.0,1.0,{'d8': 8},1593738853.467306,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.4957857,Node 5,Transaction received,
{'$oid': '5efe8665e548e2a282bd0e9d'},4.0,1.0,{'d8': 8},1593738853.467306,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.5035014,Node 2,Transaction received,
{'$oid': '5efe86654dc6ac0b730296f2'},4.0,1.0,{'d8': 8},1593738853.467306,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.5200098,Node 1,Transaction received,
{'$oid': '5efe86654dc6ac0b730296f4'},,,,,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.5340328,Node 1,Transaction validated (without qc),4_1
{'$oid': '5efe8665e548e2a282bd0e9f'},,,,,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.5395231,Node 2,Transaction validated (without qc),4_1
{'$oid': '5efe8665a5b45c7ce8ef944e'},,,,,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.556236,Node 5,Transaction validated (without qc),4_1
{'$oid': '5efe866571bc1e1fc5288dd6'},,,,,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.561292,Node 3,Transaction validated (without qc),4_1
{'$oid': '5efe8665ed5f4f5594034d3d'},,,,,113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d,1593738853.5734649,Node 4,Transaction validated (without qc),4_1
{'$oid': '5efe8665e548e2a282bd0ea1'},5.0,1.0,{'d5': 9},1593738853.57993,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.5814373,Node 2,Transaction initiated,
{'$oid': '5efe8665e548e2a282bd0ea3'},5.0,1.0,{'d5': 9},1593738853.57993,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.584768,Node 2,Transaction in validated,
{'$oid': '5efe8665a5b45c7ce8ef9450'},5.0,1.0,{'d5': 9},1593738853.57993,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.5924134,Node 5,Transaction received,
{'$oid': '5efe866571bc1e1fc5288dd8'},5.0,1.0,{'d5': 9},1593738853.57993,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.606961,Node 3,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d3f'},5.0,1.0,{'d5': 9},1593738853.57993,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.6144133,Node 4,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d41'},,,,,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.6273835,Node 4,Transaction validated (without qc),5_1
{'$oid': '5efe866571bc1e1fc5288dda'},,,,,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.6384645,Node 3,Transaction validated (without qc),5_1
{'$oid': '5efe86654dc6ac0b730296f6'},5.0,1.0,{'d5': 9},1593738853.57993,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.6495173,Node 1,Transaction received,
{'$oid': '5efe86654dc6ac0b730296f8'},,,,,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.6632457,Node 1,Transaction validated (without qc),5_1
{'$oid': '5efe8665a5b45c7ce8ef9452'},,,,,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.6701515,Node 5,Transaction validated (without qc),5_1
{'$oid': '5efe8665e548e2a282bd0ea5'},,,,,76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e,1593738853.684291,Node 2,Transaction validated (without qc),5_1
{'$oid': '5efe8665e548e2a282bd0ea7'},6.0,1.0,{'d2': 5},1593738853.6921296,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.6931646,Node 2,Transaction initiated,
{'$oid': '5efe8665e548e2a282bd0ea9'},6.0,1.0,{'d2': 5},1593738853.6921296,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.6967094,Node 2,Transaction in validated,
{'$oid': '5efe8665a5b45c7ce8ef9454'},6.0,1.0,{'d2': 5},1593738853.6921296,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.7037349,Node 5,Transaction received,
{'$oid': '5efe866571bc1e1fc5288ddc'},6.0,1.0,{'d2': 5},1593738853.6921296,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.7179976,Node 3,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d43'},6.0,1.0,{'d2': 5},1593738853.6921296,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.7274907,Node 4,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d45'},,,,,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.740198,Node 4,Transaction validated (without qc),6_1
{'$oid': '5efe866571bc1e1fc5288dde'},,,,,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.7499695,Node 3,Transaction validated (without qc),6_1
{'$oid': '5efe86654dc6ac0b730296fa'},6.0,1.0,{'d2': 5},1593738853.6921296,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.7573059,Node 1,Transaction received,
{'$oid': '5efe86654dc6ac0b730296fc'},,,,,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.7715158,Node 1,Transaction validated (without qc),6_1
{'$oid': '5efe8665a5b45c7ce8ef9456'},,,,,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.777568,Node 5,Transaction validated (without qc),6_1
{'$oid': '5efe8665e548e2a282bd0eab'},,,,,bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f,1593738853.7955966,Node 2,Transaction validated (without qc),6_1
{'$oid': '5efe8665ed5f4f5594034d47'},4.0,1.0,{'d10': 26},1593738853.804866,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8064053,Node 4,Transaction initiated,
{'$oid': '5efe8665ed5f4f5594034d49'},4.0,1.0,{'d10': 26},1593738853.804866,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8093116,Node 4,Transaction in validated,
{'$oid': '5efe866571bc1e1fc5288de0'},4.0,1.0,{'d10': 26},1593738853.804866,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8152323,Node 3,Transaction received,
{'$oid': '5efe8665a5b45c7ce8ef9458'},4.0,1.0,{'d10': 26},1593738853.804866,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8261533,Node 5,Transaction received,
{'$oid': '5efe8665e548e2a282bd0ead'},4.0,1.0,{'d10': 26},1593738853.804866,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8345168,Node 2,Transaction received,
{'$oid': '5efe86654dc6ac0b730296fe'},4.0,1.0,{'d10': 26},1593738853.804866,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8523328,Node 1,Transaction received,
{'$oid': '5efe86654dc6ac0b73029700'},,,,,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.865555,Node 1,Transaction validated (without qc),4_1
{'$oid': '5efe8665e548e2a282bd0eaf'},,,,,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8720365,Node 2,Transaction validated (without qc),4_1
{'$oid': '5efe8665a5b45c7ce8ef945a'},,,,,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8867135,Node 5,Transaction validated (without qc),4_1
{'$oid': '5efe866571bc1e1fc5288de2'},,,,,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.8917255,Node 3,Transaction validated (without qc),4_1
{'$oid': '5efe8665ed5f4f5594034d4b'},,,,,9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22,1593738853.9003928,Node 4,Transaction validated (without qc),4_1
{'$oid': '5efe86654dc6ac0b73029702'},9.0,1.0,{'d9': 20},1593738853.90714,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9087467,Node 1,Transaction initiated,
{'$oid': '5efe86654dc6ac0b73029704'},9.0,1.0,{'d9': 20},1593738853.90714,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.912953,Node 1,Transaction in validated,
{'$oid': '5efe8665a5b45c7ce8ef945c'},9.0,1.0,{'d9': 20},1593738853.90714,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9204204,Node 5,Transaction received,
{'$oid': '5efe8665e548e2a282bd0eb1'},9.0,1.0,{'d9': 20},1593738853.90714,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9265132,Node 2,Transaction received,
{'$oid': '5efe8665ed5f4f5594034d4d'},9.0,1.0,{'d9': 20},1593738853.90714,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9391007,Node 4,Transaction received,
{'$oid': '5efe866571bc1e1fc5288de4'},9.0,1.0,{'d9': 20},1593738853.90714,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9474494,Node 3,Transaction received,
{'$oid': '5efe866571bc1e1fc5288de6'},,,,,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9611926,Node 3,Transaction validated (without qc),9_1
{'$oid': '5efe8665ed5f4f5594034d4f'},,,,,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9716413,Node 4,Transaction validated (without qc),9_1
{'$oid': '5efe8665e548e2a282bd0eb3'},,,,,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738853.9853628,Node 2,Transaction validated (without qc),9_1
{'$oid': '5efe8666a5b45c7ce8ef945e'},,,,,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738854.0005007,Node 5,Transaction validated (without qc),9_1
{'$oid': '5efe86664dc6ac0b73029706'},,,,,f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20,1593738854.0129015,Node 1,Transaction validated (without qc),9_1
{'$oid': '5efe8666e548e2a282bd0eb5'},1.0,1.0,{'d3': 15},1593738854.0217357,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.0233386,Node 2,Transaction initiated,
{'$oid': '5efe8666e548e2a282bd0eb7'},1.0,1.0,{'d3': 15},1593738854.0217357,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.0277445,Node 2,Transaction in validated,
{'$oid': '5efe8666a5b45c7ce8ef9460'},1.0,1.0,{'d3': 15},1593738854.0217357,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.0332627,Node 5,Transaction received,
{'$oid': '5efe866671bc1e1fc5288de8'},1.0,1.0,{'d3': 15},1593738854.0217357,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.0481842,Node 3,Transaction received,
{'$oid': '5efe8666ed5f4f5594034d51'},1.0,1.0,{'d3': 15},1593738854.0217357,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.056427,Node 4,Transaction received,
{'$oid': '5efe8666ed5f4f5594034d53'},,,,,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.0718858,Node 4,Transaction validated (without qc),1_1
{'$oid': '5efe866671bc1e1fc5288dea'},,,,,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.084721,Node 3,Transaction validated (without qc),1_1
{'$oid': '5efe86664dc6ac0b73029708'},1.0,1.0,{'d3': 15},1593738854.0217357,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.0949368,Node 1,Transaction received,
{'$oid': '5efe86664dc6ac0b7302970a'},,,,,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.1116004,Node 1,Transaction validated (without qc),1_1
{'$oid': '5efe8666a5b45c7ce8ef9462'},,,,,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.1177797,Node 5,Transaction validated (without qc),1_1
{'$oid': '5efe8666e548e2a282bd0eb9'},,,,,676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a,1593738854.1314247,Node 2,Transaction validated (without qc),1_1
{'$oid': '5efe8666ed5f4f5594034d55'},1.0,1.0,{'d10': 1},1593738854.1397827,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.1413414,Node 4,Transaction initiated,
{'$oid': '5efe8666ed5f4f5594034d57'},1.0,1.0,{'d10': 1},1593738854.1397827,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.1448927,Node 4,Transaction in validated,
{'$oid': '5efe866671bc1e1fc5288dec'},1.0,1.0,{'d10': 1},1593738854.1397827,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.1526349,Node 3,Transaction received,
{'$oid': '5efe8666a5b45c7ce8ef9464'},1.0,1.0,{'d10': 1},1593738854.1397827,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.1669025,Node 5,Transaction received,
{'$oid': '5efe8666e548e2a282bd0ebb'},1.0,1.0,{'d10': 1},1593738854.1397827,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.1732218,Node 2,Transaction received,
{'$oid': '5efe86664dc6ac0b7302970c'},1.0,1.0,{'d10': 1},1593738854.1397827,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.1920025,Node 1,Transaction received,
{'$oid': '5efe86664dc6ac0b7302970e'},,,,,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.208117,Node 1,Transaction validated (without qc),1_1
{'$oid': '5efe8666e548e2a282bd0ebd'},,,,,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.2127833,Node 2,Transaction validated (without qc),1_1
{'$oid': '5efe8666a5b45c7ce8ef9466'},,,,,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.2301552,Node 5,Transaction validated (without qc),1_1
{'$oid': '5efe866671bc1e1fc5288dee'},,,,,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.236283,Node 3,Transaction validated (without qc),1_1
{'$oid': '5efe866671bc1e1fc5288df0'},,,,,"['776b8aaed063ced59af0946b2fbe2c6df7fc5e51878cdad8e3f7c0bb571b2040', '1fd5e1025affe963f82da298687152edd2927c33d5c0ad2e05fe091cbf2f3e3e', '2449fc25cd78af5d3ed022eeee5c96a6170ddb283e452ecbdb15fe86e7a4950d', '113a778c760cb5ca7cd241ac62a4cef5c3c5bb555f3301f43f6943ca098f259d', '76355c4ce31a070288dd5c0ecd042a352488a1454386e4d497f1feb025bf551e', 'bb3c85c6849f3fb91685e180257f211e7290d163376ab688cfccdd0a989e5c2f', '9d903a598e2576d789a4c8a823520a82aa4e02ad8e2f73c0134638f8bb21af22', 'f3a3f56e9039a9e94618554cd623922c47dfe66ceb4cbc1796c593a07df39e20', '676ff244d4db795c6613775fd91f4ba28f2e9621b30d8cc118f2c0e521a69d4a', '317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3']",1593738854.2496748,Node 3,Mining new block,
{'$oid': '5efe8666ed5f4f5594034d59'},,,,,317e5917710d3bb476ef21919bfed698f069c5a7b6b56349e69a7305c320afb3,1593738854.6293738,Node 4,Transaction validated (without qc),1_1
{'$oid': '5efe8666a5b45c7ce8ef9468'},9.0,1.0,{'d10': 17},1593738854.637556,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.6385665,Node 5,Transaction initiated,
{'$oid': '5efe8666a5b45c7ce8ef946a'},9.0,1.0,{'d10': 17},1593738854.637556,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.6423364,Node 5,Transaction in validated,
{'$oid': '5efe8666e548e2a282bd0ebf'},9.0,1.0,{'d10': 17},1593738854.637556,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.6502566,Node 2,Transaction received,
{'$oid': '5efe8666ed5f4f5594034d5b'},9.0,1.0,{'d10': 17},1593738854.637556,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.6624405,Node 4,Transaction received,
{'$oid': '5efe866671bc1e1fc5288df2'},9.0,1.0,{'d10': 17},1593738854.637556,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.6693354,Node 3,Transaction received,
{'$oid': '5efe866671bc1e1fc5288df4'},,,,,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.68198,Node 3,Transaction validated (without qc),9_1
{'$oid': '5efe8666ed5f4f5594034d5d'},,,,,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.6933558,Node 4,Transaction validated (without qc),9_1
{'$oid': '5efe86664dc6ac0b73029710'},9.0,1.0,{'d10': 17},1593738854.637556,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.7037873,Node 1,Transaction received,
{'$oid': '5efe86664dc6ac0b73029712'},,,,,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.719327,Node 1,Transaction validated (without qc),9_1
{'$oid': '5efe8666e548e2a282bd0ec1'},,,,,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.725044,Node 2,Transaction validated (without qc),9_1
{'$oid': '5efe8666a5b45c7ce8ef946c'},,,,,e6c13d47364b38ff501293b7be1c422ce74adc71bdfb1e6f5176384fdec5a8c2,1593738854.7413673,Node 5,Transaction validated (without qc),9_1
{'$oid': '5efe86664dc6ac0b73029714'},7.0,1.0,{'d1': 12},1593738854.7476003,de260061bb9c147958caf237d822e36e9bf09bf97866bfd498c768c3f38c2598,1593738854.7488894,Node 1,Transaction initiated,
{'$oid': '5efe86664dc6ac0b73029716'},7.0,1.0,{'d1': 12},1593738854.7476003,de260061bb9c147958caf237d822e36e9bf09bf97866bfd498c768c3f38c2598,1593738854.7518616,Node 1,Transaction in validated,
