_id,CI,term,data,timestamp,Transaction ID,Time in DB,Node,activity,Quality Control ID
{'$oid': '5efdda229feb3e1cd7e2f9d8'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694754.9884331,Node 4,Transaction initiated,
{'$oid': '5efdda239feb3e1cd7e2f9da'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.0075002,Node 4,Transaction in validated,
{'$oid': '5efdda2348c8c1dbcb37c62d'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.015423,Node 5,Transaction received,
{'$oid': '5efdda2313e097b8759861df'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.0230474,Node 20,Transaction received,
{'$oid': '5efdda2336dd815e5b802f72'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.0339694,Node 12,Transaction received,
{'$oid': '5efdda235de816fa1931877a'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.049597,Node 6,Transaction received,
{'$oid': '5efdda23ffb8903c59296c63'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.0571945,Node 17,Transaction received,
{'$oid': '5efdda23fadbc3c491c11a08'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.065112,Node 10,Transaction received,
{'$oid': '5efdda23f9b4fbaecc1e904f'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.072247,Node 15,Transaction received,
{'$oid': '5efdda2307ca2c31d61dde4a'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.0779495,Node 3,Transaction received,
{'$oid': '5efdda23eaef9bbff87531e5'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.0970824,Node 16,Transaction received,
{'$oid': '5efdda238e315aa16e41c63b'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.104963,Node 9,Transaction received,
{'$oid': '5efdda238e315aa16e41c63d'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.1255243,Node 9,Transaction validated (without qc),2_1
{'$oid': '5efdda239b6bdfc65314782d'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.1402824,Node 18,Transaction received,
{'$oid': '5efdda23bf8e54343de2bd4d'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.16601,Node 19,Transaction received,
{'$oid': '5efdda2380f0f663889c6ff6'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.1802788,Node 7,Transaction received,
{'$oid': '5efdda2374843f757d5c4d60'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.1894753,Node 13,Transaction received,
{'$oid': '5efdda2374843f757d5c4d62'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.2293386,Node 13,Transaction validated (without qc),2_1
{'$oid': '5efdda23a7ded09edbfdca00'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.249408,Node 11,Transaction received,
{'$oid': '5efdda23165887add08b3f0c'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.2680101,Node 14,Transaction received,
{'$oid': '5efdda234e39f52793e74e18'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.278507,Node 2,Transaction received,
{'$oid': '5efdda2339d18e21dba0982b'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.2880948,Node 1,Transaction received,
{'$oid': '5efdda2339d18e21dba0982d'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.3071723,Node 1,Transaction validated (without qc),2_1
{'$oid': '5efdda234e39f52793e74e1a'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.3476105,Node 2,Transaction validated (without qc),2_1
{'$oid': '5efdda23b22c84280cb7fc5b'},2.0,1.0,{'d1': 5},1593694754.9861867,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.3757174,Node 8,Transaction received,
{'$oid': '5efdda23b22c84280cb7fc5d'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.395339,Node 8,Transaction validated (without qc),2_1
{'$oid': '5efdda23165887add08b3f0e'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.4012496,Node 14,Transaction validated (without qc),2_1
{'$oid': '5efdda23a7ded09edbfdca02'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.4073462,Node 11,Transaction validated (without qc),2_1
{'$oid': '5efdda2380f0f663889c6ff8'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.4240978,Node 7,Transaction validated (without qc),2_1
{'$oid': '5efdda23bf8e54343de2bd4f'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.448996,Node 19,Transaction validated (without qc),2_1
{'$oid': '5efdda239b6bdfc65314782f'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.470739,Node 18,Transaction validated (without qc),2_1
{'$oid': '5efdda23eaef9bbff87531e7'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.4922535,Node 16,Transaction validated (without qc),2_1
{'$oid': '5efdda2307ca2c31d61dde4c'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.510371,Node 3,Transaction validated (without qc),2_1
{'$oid': '5efdda23f9b4fbaecc1e9051'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.5483708,Node 15,Transaction validated (without qc),2_1
{'$oid': '5efdda23fadbc3c491c11a0a'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.5831258,Node 10,Transaction validated (without qc),2_1
{'$oid': '5efdda23ffb8903c59296c65'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.6423373,Node 17,Transaction validated (without qc),2_1
{'$oid': '5efdda235de816fa1931877c'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.6635704,Node 6,Transaction validated (without qc),2_1
{'$oid': '5efdda2336dd815e5b802f74'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.6767917,Node 12,Transaction validated (without qc),2_1
{'$oid': '5efdda2313e097b8759861e1'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.7193706,Node 20,Transaction validated (without qc),2_1
{'$oid': '5efdda2348c8c1dbcb37c62f'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.7540884,Node 5,Transaction validated (without qc),2_1
{'$oid': '5efdda239feb3e1cd7e2f9dc'},,,,,a3fead80057abbed4f13d660157237e2118925b6a6859fa55089abd6b5cd4b35,1593694755.7920544,Node 4,Transaction validated (without qc),2_1
{'$oid': '5efdda2348c8c1dbcb37c631'},2.0,1.0,{'d2': 13},1593694755.8017523,341c6eeeef6b94ccaea9f47ceab9d0284ec123d019b00acec777a9af9ebbe372,1593694755.8034003,Node 5,Transaction initiated,
{'$oid': '5efdda2348c8c1dbcb37c633'},2.0,1.0,{'d2': 13},1593694755.8017523,341c6eeeef6b94ccaea9f47ceab9d0284ec123d019b00acec777a9af9ebbe372,1593694755.8076348,Node 5,Transaction in validated,
{'$oid': '5efdda2313e097b8759861e3'},2.0,1.0,{'d2': 13},1593694755.8017523,341c6eeeef6b94ccaea9f47ceab9d0284ec123d019b00acec777a9af9ebbe372,1593694755.8153548,Node 20,Transaction received,
